from_node,to_node,from_time,to_time,arc_capacity
643,643,26,27,350
643,644,37,40,350
643,644,5,8,350
643,644,8,11,350
643,97,10,11,350
643,97,11,12,350
643,97,9,10,350
644,506,1,3,350
644,506,8,10,350
644,637,17,20,350
644,643,13,16,350
644,643,14,17,350
644,643,16,19,350
644,643,17,20,350
644,643,19,22,350
644,643,2,5,350
644,643,20,23,350
644,643,23,26,350
644,643,25,28,350
644,643,27,30,350
644,643,29,32,350
644,643,30,33,350
644,643,31,34,350
644,643,32,35,350
644,643,33,36,350
644,643,34,37,350
644,643,35,38,350
644,643,37,40,350
644,643,38,41,350
644,643,39,42,350
644,643,4,7,350
644,643,40,43,350
644,643,41,44,350
644,643,46,49,350
644,644,13,14,350
644,646,4,7,350
644,98,10,11,350
644,98,11,12,350
645,578,13,16,350
645,578,15,18,350
645,578,18,21,350
645,578,21,24,350
645,578,22,25,350
645,578,23,26,350
645,578,24,27,350
645,578,27,30,350
645,578,3,6,350
645,578,4,7,350
645,578,5,8,350
645,578,7,10,350
645,645,13,14,350
645,646,5,8,350
645,646,6,9,350
645,646,8,11,350
645,652,1,3,350
645,652,7,9,350
645,99,11,12,350
646,100,11,12,350
646,100,9,10,350
646,644,14,17,350
646,644,17,20,350
646,644,26,29,350
646,644,27,30,350
646,645,17,20,350
646,645,19,22,350
646,645,2,5,350
646,645,4,7,350
646,646,13,14,350
646,653,1,4,350
646,653,5,8,350
646,653,7,10,350
646,653,8,11,350
647,101,11,12,350
647,101,8,9,350
647,524,13,14,350
647,524,18,19,350
647,524,19,20,350
647,524,21,22,350
647,524,4,5,350
647,579,1,3,350
647,579,13,15,350
647,579,3,5,350
647,645,3,6,350
647,645,5,8,350
647,647,2,3,350
647,657,15,17,350
647,657,7,9,350
648,102,10,11,350
648,641,20,23,350
648,649,2,5,350
648,649,4,7,350
648,650,1,4,350
648,653,13,16,350
648,653,19,22,350
649,103,7,8,350
649,642,13,16,350
649,648,16,19,350
649,648,7,10,350
649,651,5,8,350
649,651,8,11,350
649,825,1,4,350
649,825,2,5,350
649,825,5,8,350
65,611,12,13,350
650,104,4,5,350
650,453,17,20,350
650,453,2,5,350
650,453,22,25,350
650,648,17,20,350
650,655,1,4,350
650,655,13,16,350
650,655,4,7,350
651,105,11,12,350
651,650,1,4,350
651,650,14,17,350
651,650,19,22,350
651,651,13,14,350
651,827,8,11,350
652,106,11,12,350
652,106,9,10,350
652,452,3,5,350
652,525,13,14,350
652,525,16,17,350
652,645,13,15,350
652,645,16,18,350
652,645,19,21,350
652,645,21,23,350
652,645,22,24,350
652,645,25,27,350
652,645,3,5,350
652,645,5,7,350
652,652,2,3,350
653,107,10,11,350
653,107,11,12,350
653,646,14,17,350
653,646,24,27,350
653,648,1,4,350
653,652,13,16,350
653,652,16,19,350
653,652,2,5,350
653,652,22,25,350
653,652,8,11,350
653,653,13,14,350
654,108,11,12,350
654,108,6,7,350
654,452,13,14,350
654,452,14,15,350
654,452,16,17,350
654,452,19,20,350
654,452,23,24,350
654,654,13,14,350
654,659,5,8,350
654,659,7,10,350
654,659,8,11,350
654,662,4,7,350
654,662,5,8,350
655,451,1,2,350
655,451,13,14,350
655,451,16,17,350
655,451,2,3,350
655,451,4,5,350
655,653,21,24,350
655,663,7,10,350
656,110,10,11,350
656,110,11,12,350
656,579,13,16,350
656,579,14,17,350
656,579,16,19,350
656,579,17,20,350
656,579,19,22,350
656,579,20,23,350
656,579,22,25,350
656,579,24,27,350
656,579,25,28,350
656,579,28,31,350
656,579,6,9,350
656,656,13,14,350
656,657,8,11,350
656,658,2,5,350
656,658,3,6,350
656,658,6,9,350
656,660,1,3,350
656,660,4,6,350
656,660,9,11,350
657,111,11,12,350
657,111,9,10,350
657,647,16,18,350
657,647,17,19,350
657,647,19,21,350
657,647,2,4,350
657,656,13,16,350
657,656,6,9,350
657,659,17,20,350
658,112,11,12,350
658,112,9,10,350
658,510,1,2,350
658,510,13,14,350
658,510,5,6,350
658,510,6,7,350
658,656,14,17,350
658,656,16,19,350
658,656,17,20,350
658,656,19,22,350
658,656,21,24,350
658,656,22,25,350
658,656,25,28,350
658,656,3,6,350
658,656,7,10,350
658,658,13,14,350
658,659,2,5,350
658,661,9,11,350
659,113,10,11,350
659,113,11,12,350
659,509,1,2,350
659,509,2,3,350
659,509,20,21,350
659,654,5,8,350
659,657,13,16,350
659,657,14,17,350
659,657,16,19,350
659,658,6,9,350
659,658,8,11,350
659,659,13,14,350
66,612,12,13,350
66,66,11,12,350
660,114,11,12,350
660,582,13,17,350
660,582,16,20,350
660,656,1,3,350
660,661,3,6,350
660,902,6,9,350
661,115,11,12,350
661,115,6,7,350
661,512,1,2,350
661,512,13,14,350
661,658,13,15,350
661,658,15,17,350
661,658,17,19,350
661,658,23,25,350
662,116,7,8,350
662,654,13,16,350
662,654,16,19,350
662,654,20,23,350
662,654,8,11,350
663,117,10,11,350
663,449,1,2,350
663,449,13,14,350
663,655,18,21,350
663,841,2,5,350
663,841,5,8,350
664,118,8,9,350
664,448,1,4,350
664,448,19,22,350
664,662,13,16,350
664,662,17,20,350
664,849,2,6,350
664,849,5,9,350
665,448,13,14,350
665,663,15,18,350
666,120,9,10,350
666,510,13,15,350
666,510,18,20,350
666,510,19,21,350
666,510,26,28,350
666,510,4,6,350
666,667,1,4,350
666,668,4,7,350
666,668,8,11,350
667,121,4,5,350
667,509,13,15,350
667,509,17,19,350
667,509,22,24,350
667,509,3,5,350
667,666,1,4,350
667,669,4,7,350
667,669,5,8,350
668,122,11,12,350
668,666,15,18,350
668,666,16,19,350
668,666,23,26,350
668,668,13,14,350
668,668,14,15,350
668,850,5,8,350
668,850,7,10,350
669,123,7,8,350
669,664,16,19,350
669,667,14,17,350
669,667,19,22,350
669,669,13,14,350
669,851,8,11,350
67,613,12,13,350
67,67,11,12,350
670,124,5,6,350
670,512,13,16,350
670,905,6,11,350
671,125,11,12,350
671,673,5,8,350
671,673,8,11,350
671,676,13,16,350
672,674,5,8,350
673,127,11,12,350
673,678,13,16,350
673,678,8,11,350
674,684,8,11,350
675,129,10,11,350
675,404,13,15,350
675,404,19,21,350
675,677,16,19,350
675,677,5,8,350
675,677,8,11,350
676,130,10,11,350
676,675,13,16,350
676,675,16,19,350
676,678,5,8,350
677,131,11,12,350
677,406,13,14,350
677,406,16,17,350
677,406,19,20,350
677,687,19,22,350
677,687,8,11,350
678,132,11,12,350
678,677,13,16,350
678,677,16,19,350
678,688,8,11,350
679,133,11,12,350
679,681,13,16,350
679,681,16,19,350
679,681,18,21,350
679,681,21,24,350
679,681,5,8,350
68,614,12,13,350
68,68,10,11,350
68,68,11,12,350
680,134,11,12,350
680,679,14,16,350
680,679,16,18,350
680,679,19,21,350
680,680,13,14,350
681,135,11,12,350
681,623,13,16,350
681,623,16,19,350
681,623,21,24,350
681,623,23,26,350
681,623,24,27,350
681,691,21,24,350
681,691,24,27,350
681,691,26,29,350
681,691,8,11,350
682,136,11,12,350
682,682,13,14,350
682,692,14,17,350
682,692,16,19,350
682,692,22,25,350
682,692,26,29,350
682,692,28,31,350
682,692,29,32,350
682,692,7,10,350
683,688,17,20,350
684,138,11,12,350
684,683,14,17,350
684,684,13,14,350
687,141,11,12,350
687,407,13,14,350
687,407,16,17,350
687,407,22,23,350
687,407,23,24,350
688,142,11,12,350
688,687,13,16,350
688,687,20,23,350
69,615,12,13,350
69,69,10,11,350
69,69,11,12,350
691,145,11,12,350
691,486,13,14,350
691,486,16,17,350
691,486,19,20,350
691,486,22,23,350
691,486,24,25,350
691,486,27,28,350
691,486,28,29,350
691,486,29,30,350
691,692,5,8,350
692,146,10,11,350
692,691,13,16,350
692,691,16,19,350
692,691,19,22,350
692,691,25,28,350
692,694,17,20,350
692,694,19,22,350
692,694,25,28,350
692,694,26,29,350
692,694,29,32,350
692,694,31,34,350
692,694,32,35,350
692,694,8,11,350
693,147,11,12,350
693,479,25,26,350
693,479,32,33,350
693,703,13,16,350
693,703,19,22,350
693,703,23,26,350
693,703,31,34,350
693,703,35,38,350
693,703,37,40,350
693,703,38,41,350
693,703,5,8,350
694,148,11,12,350
694,539,13,14,350
694,693,16,19,350
694,693,20,23,350
694,693,22,25,350
694,693,28,31,350
694,693,29,32,350
694,693,32,35,350
694,693,34,37,350
694,693,35,38,350
7,553,12,13,350
7,7,11,12,350
70,616,12,13,350
703,157,11,12,350
703,478,13,14,350
703,478,16,17,350
703,704,5,8,350
703,705,16,19,350
703,705,22,25,350
703,705,26,29,350
703,705,34,37,350
703,705,38,41,350
703,705,40,43,350
703,705,41,44,350
703,705,8,11,350
704,158,8,9,350
704,703,13,16,350
705,159,11,12,350
705,635,13,16,350
705,635,16,19,350
705,635,19,22,350
705,635,25,28,350
705,635,29,32,350
705,635,37,40,350
705,635,41,44,350
705,635,43,46,350
705,635,44,47,350
705,706,5,8,350
706,160,8,9,350
706,705,13,16,350
707,161,10,11,350
707,476,13,14,350
71,617,12,13,350
71,71,11,12,350
72,618,12,13,350
72,72,10,11,350
72,72,11,12,350
72,72,8,9,350
72,72,9,10,350
73,619,12,13,350
73,73,10,11,350
73,73,11,12,350
73,73,8,9,350
73,73,9,10,350
74,620,12,13,350
74,74,10,11,350
74,74,11,12,350
74,74,8,9,350
74,74,9,10,350
75,621,12,13,350
75,75,10,11,350
75,75,11,12,350
75,75,8,9,350
75,75,9,10,350
76,622,12,13,350
76,76,10,11,350
76,76,11,12,350
77,623,12,13,350
77,77,10,11,350
77,77,11,12,350
775,229,11,12,350
775,589,14,17,350
775,775,13,14,350
776,230,11,12,350
776,590,13,16,350
777,231,9,10,350
777,778,13,16,350
778,232,11,12,350
778,429,13,15,350
778,597,16,20,350
778,777,6,9,350
78,624,12,13,350
78,78,11,12,350
79,625,12,13,350
8,554,12,13,350
8,8,11,12,350
80,626,12,13,350
80,80,11,12,350
81,627,12,13,350
81,81,11,12,350
82,628,12,13,350
82,82,10,11,350
82,82,11,12,350
825,279,8,9,350
825,638,4,7,350
825,649,13,16,350
825,649,4,7,350
825,826,5,8,350
826,280,8,9,350
826,638,13,16,350
826,638,16,19,350
826,828,5,8,350
827,281,11,12,350
827,651,16,19,350
827,827,13,14,350
827,827,14,15,350
827,827,15,16,350
827,828,5,8,350
828,282,8,9,350
828,826,13,16,350
828,838,8,11,350
83,629,12,13,350
837,291,11,12,350
837,838,13,16,350
838,292,11,12,350
838,454,13,15,350
838,454,16,18,350
84,630,12,13,350
84,84,10,11,350
84,84,11,12,350
841,295,8,9,350
841,453,13,14,350
841,453,16,17,350
841,453,17,18,350
841,453,20,21,350
841,842,5,8,350
841,842,7,10,350
841,843,6,9,350
842,296,10,11,350
842,837,8,11,350
842,841,13,16,350
842,841,17,20,350
843,297,9,10,350
843,841,14,17,350
843,843,13,14,350
843,844,5,8,350
844,298,8,9,350
844,842,14,17,350
844,844,13,14,350
849,303,9,10,350
849,447,21,23,350
849,664,13,17,350
849,853,6,11,350
85,631,12,13,350
85,85,10,11,350
85,85,11,12,350
85,85,8,9,350
85,85,9,10,350
850,304,10,11,350
850,668,13,16,350
850,668,20,23,350
850,852,8,11,350
850,854,5,8,350
851,305,11,12,350
851,669,13,16,350
851,669,16,19,350
852,306,11,12,350
852,850,17,20,350
852,853,13,16,350
853,307,11,12,350
853,849,16,21,350
853,851,13,16,350
854,308,8,9,350
854,852,14,17,350
854,854,13,14,350
86,632,12,13,350
86,86,11,12,350
87,633,12,13,350
88,634,12,13,350
88,88,11,12,350
89,635,12,13,350
89,89,10,11,350
89,89,11,12,350
9,555,12,13,350
9,9,11,12,350
90,636,12,13,350
90,90,11,12,350
902,356,9,10,350
902,542,5,7,350
902,660,13,16,350
903,357,11,12,350
903,543,13,14,350
905,359,11,12,350
905,513,13,19,350
91,637,12,13,350
91,91,10,11,350
91,91,11,12,350
92,638,12,13,350
92,92,11,12,350
93,639,12,13,350
93,93,10,11,350
93,93,11,12,350
93,93,9,10,350
94,640,12,13,350
94,94,11,12,350
95,641,12,13,350
95,95,10,11,350
95,95,11,12,350
96,642,12,13,350
96,96,10,11,350
96,96,11,12,350
96,96,2,3,350
96,96,3,4,350
96,96,4,5,350
96,96,5,6,350
96,96,6,7,350
96,96,7,8,350
96,96,8,9,350
96,96,9,10,350
97,643,12,13,350
97,97,10,11,350
97,97,11,12,350
98,644,12,13,350
98,98,11,12,350
99,645,12,13,350
99,99,10,11,350
99,99,11,12,350
99,99,8,9,350
99,99,9,10,350
1,547,16,17,350
10,10,14,15,350
10,10,15,16,350
10,556,16,17,350
100,100,12,13,350
100,100,13,14,350
100,100,14,15,350
100,100,15,16,350
100,646,16,17,350
101,647,16,17,350
102,102,14,15,350
102,102,15,16,350
102,648,16,17,350
103,103,14,15,350
103,103,15,16,350
103,649,16,17,350
104,104,12,13,350
104,104,13,14,350
104,104,14,15,350
104,104,15,16,350
104,650,16,17,350
105,105,15,16,350
105,651,16,17,350
106,652,16,17,350
107,107,13,14,350
107,107,14,15,350
107,107,15,16,350
107,653,16,17,350
108,108,12,13,350
108,108,13,14,350
108,108,14,15,350
108,108,15,16,350
108,654,16,17,350
109,109,12,13,350
109,109,13,14,350
109,109,14,15,350
109,109,15,16,350
109,655,16,17,350
11,11,14,15,350
11,11,15,16,350
11,557,16,17,350
110,110,13,14,350
110,110,14,15,350
110,110,15,16,350
110,656,16,17,350
111,111,12,13,350
111,111,13,14,350
111,111,14,15,350
111,111,15,16,350
111,657,16,17,350
112,112,12,13,350
112,112,13,14,350
112,112,14,15,350
112,112,15,16,350
112,112,9,10,350
112,658,16,17,350
113,113,12,13,350
113,113,13,14,350
113,113,14,15,350
113,113,15,16,350
113,659,16,17,350
114,114,10,11,350
114,114,11,12,350
114,114,12,13,350
114,114,13,14,350
114,114,14,15,350
114,114,15,16,350
114,114,8,9,350
114,114,9,10,350
114,660,16,17,350
117,663,16,17,350
12,12,10,11,350
12,12,11,12,350
12,12,12,13,350
12,12,13,14,350
12,12,14,15,350
12,12,15,16,350
12,12,8,9,350
12,12,9,10,350
12,558,16,17,350
129,129,13,14,350
129,129,14,15,350
129,129,15,16,350
129,675,16,17,350
13,559,16,17,350
131,131,12,13,350
131,131,13,14,350
131,131,14,15,350
131,131,15,16,350
131,677,16,17,350
132,678,16,17,350
133,679,16,17,350
134,680,16,17,350
135,135,10,11,350
135,135,11,12,350
135,135,12,13,350
135,135,13,14,350
135,135,14,15,350
135,135,15,16,350
135,135,8,9,350
135,135,9,10,350
135,681,16,17,350
136,136,11,12,350
136,136,12,13,350
136,136,13,14,350
136,136,14,15,350
136,136,15,16,350
136,682,16,17,350
14,14,10,11,350
14,14,12,13,350
14,14,13,14,350
14,14,14,15,350
14,14,15,16,350
14,14,9,10,350
14,560,16,17,350
141,141,15,16,350
141,687,16,17,350
142,142,15,16,350
142,688,16,17,350
143,143,15,16,350
143,689,16,17,350
144,144,15,16,350
144,690,16,17,350
145,145,11,12,350
145,145,12,13,350
145,145,13,14,350
145,145,14,15,350
145,145,15,16,350
145,691,16,17,350
146,146,14,15,350
146,146,15,16,350
146,692,16,17,350
147,693,16,17,350
148,694,16,17,350
15,15,13,14,350
15,15,14,15,350
15,15,15,16,350
15,561,16,17,350
153,153,13,14,350
153,153,14,15,350
153,153,15,16,350
153,699,16,17,350
155,155,12,13,350
155,155,13,14,350
155,155,14,15,350
155,155,15,16,350
155,701,16,17,350
157,157,14,15,350
157,157,15,16,350
157,703,16,17,350
158,158,15,16,350
158,704,16,17,350
159,705,16,17,350
16,16,10,11,350
16,16,12,13,350
16,16,13,14,350
16,16,14,15,350
16,16,15,16,350
16,16,8,9,350
16,16,9,10,350
16,562,16,17,350
160,160,12,13,350
160,160,13,14,350
160,160,14,15,350
160,160,15,16,350
160,706,16,17,350
161,161,13,14,350
161,161,14,15,350
161,161,15,16,350
161,707,16,17,350
17,563,16,17,350
18,18,15,16,350
18,564,16,17,350
19,565,16,17,350
2,2,14,15,350
2,2,15,16,350
2,548,16,17,350
20,20,13,14,350
20,20,14,15,350
20,20,15,16,350
20,566,16,17,350
21,21,15,16,350
21,567,16,17,350
22,22,10,11,350
22,22,12,13,350
22,22,13,14,350
22,22,14,15,350
22,22,15,16,350
22,22,8,9,350
22,22,9,10,350
22,568,16,17,350
220,766,16,17,350
221,221,12,13,350
221,221,13,14,350
221,221,14,15,350
221,221,15,16,350
221,767,16,17,350
223,223,15,16,350
223,769,16,17,350
225,225,15,16,350
225,771,16,17,350
226,226,15,16,350
226,772,16,17,350
227,773,16,17,350
228,228,15,16,350
228,774,16,17,350
229,229,14,15,350
229,229,15,16,350
229,775,16,17,350
23,23,14,15,350
23,23,15,16,350
23,569,16,17,350
230,230,13,14,350
230,230,14,15,350
230,230,15,16,350
230,776,16,17,350
231,777,16,17,350
232,232,10,11,350
232,232,11,12,350
232,232,12,13,350
232,232,13,14,350
232,232,14,15,350
232,232,15,16,350
232,232,8,9,350
232,232,9,10,350
232,778,16,17,350
233,233,12,13,350
233,233,13,14,350
233,233,14,15,350
233,233,15,16,350
233,779,16,17,350
24,24,15,16,350
24,570,16,17,350
25,25,10,11,350
25,25,12,13,350
25,25,13,14,350
25,25,14,15,350
25,25,15,16,350
25,571,16,17,350
26,572,16,17,350
267,267,15,16,350
267,813,16,17,350
269,269,15,16,350
269,815,16,17,350
27,27,15,16,350
27,573,16,17,350
279,279,12,13,350
279,279,13,14,350
279,279,14,15,350
279,279,15,16,350
279,825,16,17,350
28,574,16,17,350
280,826,16,17,350
281,281,10,11,350
281,281,11,12,350
281,281,12,13,350
281,281,13,14,350
281,281,14,15,350
281,281,15,16,350
281,281,9,10,350
281,827,16,17,350
29,29,13,14,350
29,29,14,15,350
29,29,15,16,350
29,575,16,17,350
3,3,15,16,350
3,549,16,17,350
30,30,12,13,350
30,30,13,14,350
30,30,14,15,350
30,30,15,16,350
30,576,16,17,350
31,31,14,15,350
31,31,15,16,350
31,577,16,17,350
32,32,13,14,350
32,32,14,15,350
32,32,15,16,350
32,578,16,17,350
33,33,12,13,350
33,33,13,14,350
33,33,14,15,350
33,33,15,16,350
33,579,16,17,350
34,34,14,15,350
34,34,15,16,350
34,580,16,17,350
35,35,13,14,350
35,35,14,15,350
35,35,15,16,350
35,581,16,17,350
36,36,12,13,350
36,36,13,14,350
36,36,14,15,350
36,36,15,16,350
36,582,16,17,350
37,37,15,16,350
37,583,16,17,350
38,38,10,11,350
38,38,11,12,350
38,38,12,13,350
38,38,13,14,350
38,38,14,15,350
38,38,15,16,350
38,38,9,10,350
38,584,16,17,350
39,39,11,12,350
39,39,12,13,350
39,39,13,14,350
39,39,14,15,350
39,39,15,16,350
39,585,16,17,350
394,584,3,8,350
394,584,5,10,350
395,396,18,21,350
395,584,3,7,350
396,397,21,23,350
397,397,30,31,350
397,588,23,26,350
397,588,31,34,350
397,588,5,8,350
397,604,2,3,350
398,400,10,12,350
398,400,24,26,350
398,400,29,31,350
399,537,2,6,350
399,604,9,11,350
399,609,20,21,350
399,609,4,5,350
399,609,5,6,350
399,609,8,9,350
4,4,13,14,350
4,4,14,15,350
4,4,15,16,350
4,550,16,17,350
40,40,15,16,350
40,586,16,17,350
400,401,26,29,350
400,587,31,32,350
400,587,7,8,350
400,609,12,15,350
401,401,18,19,350
401,401,19,20,350
401,401,3,4,350
401,401,4,5,350
401,401,5,6,350
401,402,6,8,350
401,590,10,12,350
401,590,20,22,350
401,590,21,23,350
401,590,29,31,350
401,590,6,8,350
402,401,8,10,350
403,398,21,24,350
403,398,26,29,350
403,398,7,10,350
403,403,18,19,350
403,403,6,7,350
403,606,12,13,350
403,611,19,21,350
403,611,8,10,350
404,403,23,26,350
404,675,10,12,350
404,680,38,40,350
405,404,22,23,350
405,404,37,38,350
405,404,9,10,350
405,488,25,26,350
406,405,18,20,350
406,405,23,25,350
406,405,35,37,350
406,677,11,12,350
407,406,20,23,350
407,406,32,35,350
407,407,18,19,350
407,407,19,20,350
407,687,10,11,350
407,687,13,14,350
408,407,29,32,350
408,689,10,11,350
408,689,13,14,350
408,694,18,20,350
408,694,21,23,350
408,694,24,26,350
409,408,19,21,350
409,408,22,24,350
409,408,27,29,350
409,539,25,28,350
41,41,14,15,350
41,41,15,16,350
41,587,16,17,350
42,42,10,11,350
42,42,11,12,350
42,42,12,13,350
42,42,13,14,350
42,42,14,15,350
42,42,15,16,350
42,42,9,10,350
42,588,16,17,350
423,424,27,30,350
424,423,24,27,350
424,425,21,24,350
424,425,30,33,350
424,773,14,15,350
425,425,21,22,350
425,426,18,20,350
425,426,22,24,350
425,426,24,26,350
425,426,33,35,350
425,775,8,9,350
426,425,6,8,350
426,427,24,25,350
426,441,20,24,350
426,441,26,30,350
426,441,34,38,350
426,441,35,39,350
426,441,37,41,350
427,426,33,34,350
427,594,18,19,350
427,594,20,21,350
427,594,23,24,350
427,594,24,25,350
427,594,25,26,350
427,594,26,27,350
427,594,27,28,350
427,594,32,33,350
427,779,8,11,350
427,779,9,12,350
428,427,24,27,350
428,427,29,32,350
428,427,30,33,350
428,428,20,21,350
428,428,21,22,350
428,428,22,23,350
428,428,23,24,350
428,429,4,5,350
429,428,28,29,350
429,593,18,19,350
429,593,19,20,350
429,593,21,22,350
429,593,24,25,350
429,593,5,6,350
429,778,10,12,350
429,778,3,5,350
429,778,5,7,350
43,43,12,13,350
43,43,13,14,350
43,43,14,15,350
43,43,15,16,350
43,589,16,17,350
431,428,19,20,350
431,428,29,30,350
431,428,3,4,350
431,593,13,14,350
431,593,14,15,350
431,593,25,26,350
431,593,26,27,350
431,593,36,37,350
431,593,37,38,350
431,593,39,40,350
431,593,9,10,350
432,431,10,13,350
432,431,11,14,350
432,431,22,25,350
432,431,23,26,350
432,431,26,29,350
432,431,33,36,350
432,431,34,37,350
432,431,36,39,350
432,431,6,9,350
432,595,19,21,350
432,595,23,25,350
432,595,27,29,350
432,595,4,6,350
432,595,48,50,350
432,595,9,11,350
433,432,21,23,350
433,432,24,26,350
433,432,25,27,350
433,432,31,33,350
433,432,32,34,350
433,432,34,36,350
433,432,46,48,350
433,432,7,9,350
433,432,9,11,350
433,617,20,21,350
433,617,23,24,350
433,617,28,29,350
433,617,37,38,350
433,617,45,46,350
433,617,6,7,350
434,433,29,31,350
434,433,30,32,350
434,433,32,34,350
434,433,35,37,350
434,433,44,46,350
434,433,7,9,350
434,619,20,21,350
435,434,26,29,350
435,434,27,30,350
435,434,29,32,350
435,434,32,35,350
435,434,4,7,350
435,434,41,44,350
435,436,18,20,350
435,552,9,10,350
435,554,10,12,350
435,554,20,22,350
435,554,24,26,350
435,554,25,27,350
435,554,3,5,350
435,554,32,34,350
435,554,34,36,350
435,554,35,37,350
435,554,48,50,350
435,554,6,8,350
436,435,11,13,350
436,435,24,26,350
436,435,25,27,350
436,435,27,29,350
436,435,33,35,350
436,435,35,37,350
436,435,39,41,350
436,435,46,48,350
436,435,6,8,350
436,436,38,39,350
436,436,4,5,350
436,437,19,22,350
436,437,20,23,350
436,437,21,24,350
436,437,27,30,350
436,437,29,32,350
436,437,32,35,350
436,437,5,8,350
437,436,24,27,350
437,436,37,40,350
437,438,21,25,350
437,438,22,26,350
437,438,23,27,350
437,438,24,28,350
437,438,27,31,350
437,438,30,34,350
437,438,32,36,350
437,438,35,39,350
437,438,42,46,350
437,438,46,50,350
437,438,8,12,350
437,554,20,21,350
437,554,23,24,350
437,554,28,29,350
437,554,29,30,350
437,554,38,39,350
437,554,39,40,350
437,554,41,42,350
437,554,42,43,350
437,554,44,45,350
437,554,45,46,350
437,554,47,48,350
437,554,48,49,350
438,439,20,22,350
438,439,23,25,350
438,439,24,26,350
438,439,27,29,350
438,439,28,30,350
438,439,29,31,350
438,439,30,32,350
438,439,31,33,350
438,439,34,36,350
438,439,36,38,350
438,439,38,40,350
438,439,39,41,350
438,439,4,6,350
438,439,40,42,350
438,439,43,45,350
438,439,44,46,350
438,439,45,47,350
438,439,46,48,350
438,439,47,49,350
438,439,50,52,350
438,439,51,53,350
438,540,11,13,350
438,540,12,14,350
439,439,3,4,350
439,439,4,5,350
439,440,22,24,350
439,440,23,25,350
439,440,24,26,350
439,440,25,27,350
439,440,26,28,350
439,440,27,29,350
439,440,28,30,350
439,440,29,31,350
439,440,30,32,350
439,440,31,33,350
439,440,32,34,350
439,440,33,35,350
439,440,34,36,350
439,440,36,38,350
439,440,38,40,350
439,440,39,41,350
439,440,40,42,350
439,440,41,43,350
439,440,42,44,350
439,440,43,45,350
439,440,44,46,350
439,440,45,47,350
439,440,46,48,350
439,440,47,49,350
439,440,48,50,350
439,440,49,51,350
439,440,5,7,350
439,440,50,52,350
439,440,51,53,350
439,440,52,54,350
439,440,53,55,350
439,440,6,8,350
439,615,10,11,350
439,615,13,14,350
439,615,18,19,350
439,615,6,7,350
439,615,7,8,350
44,44,10,11,350
44,44,11,12,350
44,44,12,13,350
44,44,13,14,350
44,44,14,15,350
44,44,15,16,350
44,44,5,6,350
44,44,6,7,350
44,44,7,8,350
44,44,8,9,350
44,44,9,10,350
44,590,16,17,350
440,440,21,22,350
440,441,19,21,350
440,441,24,26,350
440,441,25,27,350
440,441,26,28,350
440,441,27,29,350
440,441,28,30,350
440,441,29,31,350
440,441,30,32,350
440,441,31,33,350
440,441,32,34,350
440,441,33,35,350
440,441,34,36,350
440,441,35,37,350
440,441,38,40,350
440,441,40,42,350
440,441,41,43,350
440,441,42,44,350
440,441,43,45,350
440,441,44,46,350
440,441,46,48,350
440,441,47,49,350
440,441,48,50,350
440,441,49,51,350
440,441,50,52,350
440,441,51,53,350
440,441,52,54,350
440,441,53,55,350
440,441,54,56,350
440,441,55,57,350
440,441,8,10,350
440,612,22,24,350
440,612,34,36,350
440,612,36,38,350
440,612,44,46,350
440,612,45,47,350
440,612,48,50,350
440,612,7,9,350
440,613,12,13,350
440,613,38,39,350
440,613,41,42,350
441,426,2,6,350
441,426,33,37,350
441,440,42,44,350
441,591,10,12,350
441,596,18,19,350
441,596,19,20,350
441,596,20,21,350
441,596,21,22,350
441,596,22,23,350
441,596,23,24,350
441,596,24,25,350
441,596,25,26,350
441,596,26,27,350
441,596,27,28,350
441,596,28,29,350
441,596,29,30,350
441,596,30,31,350
441,596,31,32,350
441,596,32,33,350
441,596,33,34,350
441,596,34,35,350
441,596,35,36,350
441,596,36,37,350
441,596,37,38,350
441,596,38,39,350
441,596,39,40,350
441,596,4,5,350
441,596,40,41,350
441,596,41,42,350
441,596,42,43,350
441,596,43,44,350
441,596,44,45,350
441,596,45,46,350
441,596,46,47,350
441,596,47,48,350
441,596,48,49,350
441,596,49,50,350
441,596,50,51,350
441,596,51,52,350
441,596,52,53,350
441,596,53,54,350
441,596,54,55,350
441,596,55,56,350
441,596,56,57,350
441,596,57,58,350
441,596,7,8,350
448,665,11,12,350
45,45,13,14,350
45,45,14,15,350
45,45,15,16,350
45,591,16,17,350
451,655,6,7,350
451,655,7,8,350
452,451,4,6,350
452,525,4,6,350
452,652,18,20,350
452,652,5,7,350
452,652,8,10,350
46,46,10,11,350
46,46,11,12,350
46,46,12,13,350
46,46,13,14,350
46,46,14,15,350
46,46,15,16,350
46,46,8,9,350
46,46,9,10,350
46,592,16,17,350
47,47,11,12,350
47,47,12,13,350
47,47,13,14,350
47,47,14,15,350
47,47,15,16,350
47,593,16,17,350
472,473,18,20,350
472,813,12,14,350
473,474,18,21,350
473,474,20,23,350
474,538,18,21,350
474,538,21,24,350
474,538,23,26,350
474,701,10,11,350
475,706,12,15,350
476,476,25,26,350
476,477,18,21,350
476,477,21,24,350
476,477,24,27,350
476,477,26,29,350
476,477,27,30,350
476,477,5,8,350
476,707,11,12,350
477,476,8,11,350
477,477,20,21,350
477,478,10,12,350
477,478,19,21,350
477,478,21,23,350
477,478,22,24,350
477,478,24,26,350
477,478,27,29,350
