from_node,to_node,from_time,to_time,arc_capacity
37,37,9,10,35
37,583,12,13,35
397,398,17,19,35
397,604,7,8,35
398,399,16,17,35
398,403,19,22,35
399,609,9,10,35
4,4,10,11,35
4,4,11,12,35
4,4,9,10,35
4,550,12,13,35
400,398,14,16,35
400,609,5,8,35
401,590,3,5,35
403,403,20,21,35
403,404,14,17,35
403,404,17,20,35
403,404,2,5,35
403,404,21,24,35
403,404,22,25,35
403,404,5,8,35
403,606,4,5,35
403,611,6,8,35
404,405,15,16,35
404,405,17,18,35
404,405,20,21,35
404,405,21,22,35
404,405,24,25,35
404,405,25,26,35
404,405,5,6,35
404,405,8,9,35
405,406,22,24,35
405,406,25,27,35
405,488,16,17,35
405,488,18,19,35
405,488,19,20,35
405,488,21,22,35
405,488,26,27,35
405,488,6,7,35
405,488,9,10,35
406,405,17,19,35
406,682,14,16,35
406,682,20,22,35
406,682,24,26,35
406,682,27,29,35
407,692,14,16,35
407,692,17,19,35
407,692,23,25,35
407,692,24,26,35
41,41,11,12,35
41,587,12,13,35
42,588,12,13,35
428,431,16,17,35
429,428,15,16,35
429,778,9,11,35
43,43,10,11,35
43,43,11,12,35
43,43,6,7,35
43,43,7,8,35
43,43,8,9,35
43,43,9,10,35
43,589,12,13,35
431,432,17,20,35
431,597,6,8,35
432,433,20,22,35
433,434,22,24,35
434,435,24,27,35
435,436,27,29,35
435,554,8,10,35
436,496,18,19,35
437,436,15,18,35
437,437,14,15,35
437,556,2,5,35
437,556,5,8,35
437,556,7,10,35
438,437,16,20,35
439,438,19,21,35
439,614,2,4,35
439,614,9,11,35
44,590,12,13,35
440,439,17,19,35
440,439,7,9,35
440,612,5,7,35
440,612,8,10,35
441,440,5,7,35
441,596,10,11,35
447,448,23,27,35
448,449,22,25,35
448,449,27,30,35
448,664,5,8,35
448,665,14,15,35
448,665,4,5,35
449,448,2,5,35
449,450,14,16,35
449,450,25,27,35
449,450,30,32,35
45,45,11,12,35
45,591,12,13,35
450,451,15,16,35
450,451,16,17,35
450,508,21,25,35
450,508,24,28,35
450,508,25,29,35
450,508,26,30,35
450,508,27,31,35
450,508,28,32,35
450,508,29,33,35
450,508,31,35,35
450,508,32,36,35
450,508,37,41,35
451,450,14,15,35
451,451,17,18,35
451,452,16,18,35
451,452,17,19,35
451,452,18,20,35
451,654,2,4,35
451,654,3,5,35
451,654,5,7,35
452,452,15,16,35
452,452,17,18,35
452,452,18,19,35
452,452,3,4,35
452,525,16,18,35
452,525,18,20,35
452,525,19,21,35
452,525,20,22,35
452,525,24,26,35
452,652,14,16,35
452,652,19,21,35
452,652,20,22,35
452,654,4,5,35
452,654,5,6,35
453,450,17,21,35
453,450,20,24,35
453,450,21,25,35
453,450,22,26,35
453,450,24,28,35
453,450,25,29,35
453,450,27,31,35
453,453,18,19,35
453,453,19,20,35
453,453,20,21,35
453,453,21,22,35
453,650,14,17,35
453,841,5,6,35
454,453,15,24,35
454,453,18,27,35
46,592,12,13,35
47,593,12,13,35
476,477,14,17,35
477,504,15,16,35
477,504,17,18,35
477,504,23,24,35
477,504,25,26,35
477,504,30,31,35
477,504,31,32,35
477,504,32,33,35
477,504,33,34,35
477,504,36,37,35
477,504,38,39,35
477,504,39,40,35
477,504,5,6,35
478,477,21,23,35
478,477,23,25,35
478,477,28,30,35
478,477,29,31,35
478,477,3,5,35
478,477,30,32,35
478,477,31,33,35
478,477,34,36,35
478,477,36,38,35
478,477,37,39,35
478,478,14,15,35
478,633,15,17,35
478,633,17,19,35
478,703,10,11,35
478,703,4,5,35
479,478,18,21,35
479,478,20,23,35
479,478,25,28,35
479,478,26,29,35
479,478,27,30,35
479,478,28,31,35
479,478,31,34,35
479,478,33,36,35
479,478,34,37,35
479,479,17,18,35
479,479,23,24,35
479,479,24,25,35
479,479,26,27,35
479,479,33,34,35
479,629,32,34,35
479,693,10,11,35
479,693,4,5,35
48,594,12,13,35
480,479,16,17,35
480,479,19,20,35
480,479,22,23,35
480,479,25,26,35
480,479,27,28,35
480,479,30,31,35
480,479,31,32,35
480,479,32,33,35
484,485,15,18,35
484,485,16,19,35
484,485,18,21,35
484,485,7,10,35
484,629,19,21,35
484,629,3,5,35
484,629,6,8,35
484,629,9,11,35
485,628,10,11,35
485,628,15,16,35
485,628,17,18,35
485,628,18,19,35
485,628,19,20,35
485,628,20,21,35
485,628,21,22,35
485,628,3,4,35
485,628,38,39,35
485,628,4,5,35
485,628,6,7,35
485,628,8,9,35
486,480,14,16,35
486,480,17,19,35
486,480,20,22,35
486,480,23,25,35
486,480,25,27,35
486,480,28,30,35
486,480,29,31,35
486,480,30,32,35
487,681,19,21,35
487,681,21,23,35
487,681,22,24,35
487,681,24,26,35
487,681,9,11,35
488,487,19,21,35
488,487,20,22,35
488,487,22,24,35
488,487,7,9,35
488,682,10,11,35
488,682,27,28,35
489,631,16,18,35
489,631,3,5,35
49,595,12,13,35
490,631,10,11,35
490,631,14,15,35
490,631,15,16,35
490,631,18,19,35
490,631,19,20,35
490,631,20,21,35
490,631,21,22,35
490,631,22,23,35
490,631,23,24,35
490,631,24,25,35
490,631,25,26,35
490,631,26,27,35
490,631,27,28,35
490,631,28,29,35
490,631,29,30,35
490,631,3,4,35
490,631,30,31,35
490,631,31,32,35
490,631,32,33,35
490,631,33,34,35
490,631,35,36,35
490,631,36,37,35
490,631,38,39,35
490,631,4,5,35
490,631,40,41,35
490,631,41,42,35
490,631,6,7,35
490,631,7,8,35
490,631,8,9,35
491,490,8,10,35
491,559,15,16,35
491,559,17,18,35
491,559,28,29,35
491,559,29,30,35
492,562,15,16,35
492,562,17,18,35
492,562,23,24,35
492,562,26,27,35
492,562,30,31,35
492,562,32,33,35
492,562,41,42,35
492,562,6,7,35
492,562,9,10,35
493,497,16,17,35
493,497,21,22,35
493,497,22,23,35
493,497,23,24,35
493,497,24,25,35
493,497,25,26,35
493,497,26,27,35
493,497,28,29,35
493,497,37,38,35
493,497,4,5,35
493,497,5,6,35
493,497,6,7,35
493,562,9,10,35
493,564,14,16,35
494,493,14,16,35
494,493,19,21,35
494,493,2,4,35
494,493,20,22,35
494,493,21,23,35
494,493,22,24,35
494,493,23,25,35
494,493,24,26,35
494,493,26,28,35
494,493,3,5,35
494,493,35,37,35
494,563,4,6,35
495,494,19,22,35
495,494,21,24,35
496,495,19,21,35
496,495,30,32,35
496,556,3,4,35
497,493,8,9,35
497,498,17,18,35
497,498,22,23,35
497,498,23,24,35
497,498,24,25,35
497,498,25,26,35
497,498,26,27,35
497,498,27,28,35
497,498,29,30,35
497,498,38,39,35
497,498,5,6,35
497,498,6,7,35
497,498,7,8,35
498,497,7,8,35
498,533,18,19,35
498,533,23,24,35
498,533,24,25,35
498,533,25,26,35
498,533,26,27,35
498,533,27,28,35
498,533,28,29,35
498,533,30,31,35
498,533,39,40,35
498,533,6,7,35
498,533,7,8,35
498,533,8,9,35
499,569,10,11,35
499,569,15,16,35
499,569,17,18,35
499,569,18,19,35
499,569,19,20,35
499,569,21,22,35
499,569,22,23,35
499,569,23,24,35
499,569,26,27,35
499,569,27,28,35
499,569,30,31,35
499,569,33,34,35
499,569,34,35,35
499,569,36,37,35
499,569,4,5,35
499,569,45,46,35
499,569,5,6,35
5,5,11,12,35
5,551,12,13,35
50,596,12,13,35
500,501,4,7,35
500,570,10,11,35
500,570,14,15,35
500,570,15,16,35
500,570,16,17,35
500,570,17,18,35
500,570,20,21,35
500,570,22,23,35
500,570,26,27,35
500,570,29,30,35
500,570,3,4,35
500,570,30,31,35
500,570,32,33,35
500,570,34,35,35
500,570,38,39,35
500,570,40,41,35
500,570,41,42,35
500,570,43,44,35
500,570,5,6,35
500,570,8,9,35
501,501,2,3,35
501,501,24,25,35
501,501,25,26,35
501,501,3,4,35
501,571,14,15,35
501,571,15,16,35
501,571,26,27,35
501,571,3,4,35
501,571,35,36,35
501,571,4,5,35
501,571,45,46,35
501,571,7,8,35
502,634,15,17,35
502,634,18,20,35
502,634,19,21,35
502,634,22,24,35
502,634,24,26,35
502,634,25,27,35
502,634,27,29,35
502,634,3,5,35
502,634,6,8,35
502,634,9,11,35
503,502,19,22,35
504,504,33,34,35
504,505,16,19,35
504,505,18,21,35
504,505,2,5,35
504,505,20,23,35
504,505,24,27,35
504,505,31,34,35
504,505,32,35,35
504,505,34,37,35
504,505,39,42,35
504,635,26,27,35
504,635,34,35,35
504,635,37,38,35
504,635,40,41,35
504,635,8,9,35
505,504,5,8,35
505,506,19,21,35
505,506,21,23,35
505,506,23,25,35
505,506,25,27,35
505,506,27,29,35
505,506,34,36,35
505,506,35,37,35
505,506,37,39,35
505,506,42,44,35
505,506,7,9,35
505,639,5,6,35
505,639,7,8,35
506,505,3,5,35
506,505,5,7,35
506,506,14,15,35
506,506,28,29,35
506,507,21,25,35
506,507,23,27,35
506,507,25,29,35
506,507,27,31,35
506,507,29,33,35
506,639,10,11,35
506,644,15,17,35
506,644,17,19,35
506,644,29,31,35
506,644,36,38,35
506,644,37,39,35
506,644,39,41,35
506,644,44,46,35
506,644,9,11,35
507,508,31,38,35
507,508,33,40,35
507,508,35,42,35
507,508,36,43,35
507,578,25,30,35
507,578,26,31,35
507,578,27,32,35
507,578,28,33,35
507,578,29,34,35
507,578,30,35,35
507,578,32,37,35
507,578,33,38,35
507,578,37,42,35
507,578,38,43,35
507,578,39,44,35
507,578,40,45,35
507,578,42,47,35
507,578,43,48,35
507,578,45,50,35
507,578,47,52,35
507,578,48,53,35
507,578,49,54,35
507,578,50,55,35
508,450,33,37,35
508,507,19,26,35
508,507,21,28,35
508,507,23,30,35
508,507,25,32,35
508,507,26,33,35
508,507,28,35,35
508,507,29,36,35
508,507,30,37,35
508,507,31,38,35
508,507,32,39,35
508,507,33,40,35
508,507,35,42,35
508,507,36,43,35
508,507,38,45,35
508,507,40,47,35
508,507,41,48,35
508,507,42,49,35
508,507,43,50,35
509,508,17,19,35
509,508,19,21,35
509,508,21,23,35
509,508,24,26,35
509,508,31,33,35
509,659,15,16,35
509,659,5,6,35
509,667,2,4,35
509,667,3,5,35
51,51,10,11,35
51,51,11,12,35
51,597,12,13,35
510,509,14,17,35
510,509,28,31,35
510,658,15,16,35
510,658,2,3,35
510,658,20,21,35
510,658,21,22,35
510,658,6,7,35
510,666,6,8,35
510,666,7,9,35
512,661,14,15,35
512,661,16,17,35
512,661,22,23,35
512,670,2,5,35
513,512,19,22,35
52,598,12,13,35
524,545,20,24,35
524,578,14,17,35
524,578,19,22,35
524,578,20,23,35
524,578,22,25,35
524,578,23,26,35
524,578,24,27,35
524,578,25,28,35
524,578,29,32,35
524,578,5,8,35
524,647,6,7,35
524,647,7,8,35
525,524,14,17,35
525,524,17,20,35
525,524,18,21,35
525,524,20,23,35
525,524,21,24,35
525,524,22,25,35
525,524,26,29,35
526,528,23,32,35
527,526,18,23,35
528,529,2,3,35
528,529,32,33,35
528,573,32,34,35
528,575,3,4,35
528,575,30,31,35
529,528,29,30,35
529,528,31,32,35
529,529,30,31,35
529,530,27,29,35
529,530,31,33,35
529,530,33,35,35
529,530,34,36,35
529,530,8,10,35
529,531,3,4,35
53,599,12,13,35
530,577,10,11,35
530,577,14,15,35
530,577,16,17,35
530,577,17,18,35
530,577,19,20,35
530,577,29,30,35
530,577,33,34,35
530,577,34,35,35
530,577,35,36,35
530,577,36,37,35
530,577,38,39,35
530,577,39,40,35
531,529,26,27,35
531,529,28,29,35
531,529,29,30,35
531,529,30,31,35
531,529,33,34,35
531,529,7,8,35
531,532,4,5,35
531,573,14,15,35
531,573,15,16,35
531,573,16,17,35
531,573,17,18,35
531,573,21,22,35
531,573,27,28,35
531,573,4,5,35
531,573,42,43,35
531,573,9,10,35
531,574,31,33,35
531,574,8,10,35
532,531,20,21,35
532,531,25,26,35
532,531,26,27,35
532,531,27,28,35
532,531,28,29,35
532,531,29,30,35
532,531,3,4,35
532,531,30,31,35
532,531,32,33,35
532,531,41,42,35
532,531,6,7,35
532,531,8,9,35
532,532,29,30,35
532,533,5,6,35
532,574,30,32,35
532,574,9,11,35
533,498,6,7,35
533,532,19,20,35
533,532,2,3,35
533,532,24,25,35
533,532,25,26,35
533,532,26,27,35
533,532,27,28,35
533,532,28,29,35
533,532,29,30,35
533,532,31,32,35
533,532,40,41,35
533,532,5,6,35
533,532,7,8,35
533,532,8,9,35
533,568,9,10,35
533,569,14,15,35
537,610,10,11,35
537,610,19,20,35
537,610,22,23,35
537,610,7,8,35
539,539,14,15,35
539,694,15,16,35
540,438,14,16,35
540,583,7,8,35
540,622,3,5,35
542,903,7,11,35
543,527,14,18,35
545,545,18,19,35
545,545,26,27,35
545,577,20,22,35
545,577,22,24,35
545,577,24,26,35
545,577,25,27,35
545,577,27,29,35
545,580,3,4,35
545,580,6,7,35
547,1,9,10,35
547,547,3,4,35
547,548,4,5,35
547,549,1,3,35
547,549,13,15,35
547,549,14,16,35
547,549,15,17,35
547,549,16,18,35
547,549,17,19,35
547,549,2,4,35
547,549,21,23,35
547,549,24,26,35
547,549,31,33,35
547,549,5,7,35
547,549,6,8,35
547,549,7,9,35
547,621,3,5,35
548,2,11,12,35
548,2,6,7,35
548,547,1,2,35
548,547,13,14,35
548,547,2,3,35
548,547,4,5,35
548,547,8,9,35
548,550,17,20,35
548,550,5,8,35
548,550,8,11,35
549,3,11,12,35
549,3,9,10,35
549,550,13,15,35
549,550,2,4,35
549,551,1,4,35
549,551,13,16,35
549,551,15,18,35
549,551,16,19,35
549,551,17,20,35
549,551,18,21,35
549,551,19,22,35
549,551,23,26,35
549,551,26,29,35
549,551,3,6,35
549,551,33,36,35
549,551,4,7,35
549,551,6,9,35
549,551,7,10,35
549,551,8,11,35
550,4,11,12,35
550,4,8,9,35
550,548,2,5,35
550,550,13,14,35
550,551,14,17,35
550,551,28,31,35
550,551,30,33,35
550,552,4,7,35
550,560,1,4,35
550,560,15,18,35
550,560,20,23,35
551,5,10,11,35
551,5,11,12,35
551,551,13,14,35
551,563,1,3,35
551,563,13,15,35
551,563,14,16,35
551,563,16,18,35
551,563,17,19,35
551,563,18,20,35
551,563,19,21,35
551,563,20,22,35
551,563,21,23,35
551,563,22,24,35
551,563,26,28,35
551,563,29,31,35
551,563,31,33,35
551,563,33,35,35
551,563,36,38,35
551,563,4,6,35
551,563,6,8,35
551,563,7,9,35
551,563,9,11,35
552,435,7,8,35
552,548,6,8,35
552,550,25,28,35
552,550,27,30,35
552,552,13,14,35
552,553,16,18,35
552,553,18,20,35
552,553,20,22,35
552,553,21,23,35
552,553,6,8,35
552,553,7,9,35
552,553,8,10,35
552,553,9,11,35
552,6,10,11,35
552,6,11,12,35
552,618,6,9,35
552,619,2,5,35
553,496,2,3,35
553,552,4,6,35
553,560,13,15,35
553,560,16,18,35
553,560,18,20,35
553,560,20,22,35
553,560,22,24,35
553,560,23,25,35
553,560,3,5,35
553,560,6,8,35
553,560,7,9,35
553,560,8,10,35
553,560,9,11,35
553,7,10,11,35
553,7,11,12,35
554,437,1,2,35
554,437,16,17,35
554,437,4,5,35
554,437,6,7,35
554,554,13,14,35
554,622,2,6,35
554,625,9,11,35
554,8,10,11,35
554,8,11,12,35
555,556,8,11,35
555,622,2,5,35
555,624,13,15,35
555,624,14,16,35
555,624,16,18,35
555,624,19,21,35
555,624,21,23,35
555,624,22,24,35
555,624,24,26,35
555,624,31,33,35
555,624,32,34,35
555,624,33,35,35
555,624,5,7,35
555,624,8,10,35
555,9,10,11,35
555,9,11,12,35
556,10,10,11,35
556,10,11,12,35
556,556,13,14,35
556,557,1,4,35
556,557,13,16,35
556,557,14,17,35
556,557,15,18,35
556,557,16,19,35
556,557,18,21,35
556,557,20,23,35
556,557,21,24,35
556,557,22,25,35
556,557,28,31,35
556,557,3,6,35
556,557,30,33,35
556,557,31,34,35
556,557,33,36,35
556,557,5,8,35
556,557,8,11,35
556,560,23,26,35
556,560,25,28,35
556,560,34,37,35
556,560,6,9,35
556,624,4,8,35
557,11,11,12,35
557,490,1,3,35
557,490,13,15,35
557,490,16,18,35
557,490,17,19,35
557,490,18,20,35
557,490,19,21,35
557,490,2,4,35
557,490,20,22,35
557,490,21,23,35
557,490,22,24,35
557,490,23,25,35
557,490,24,26,35
557,490,25,27,35
557,490,26,28,35
557,490,27,29,35
557,490,28,30,35
557,490,29,31,35
557,490,30,32,35
557,490,31,33,35
557,490,33,35,35
557,490,34,36,35
557,490,36,38,35
557,490,38,40,35
557,490,39,41,35
557,490,4,6,35
557,490,5,7,35
557,490,6,8,35
557,559,13,16,35
557,559,17,20,35
557,559,19,22,35
557,559,23,26,35
557,559,25,28,35
557,559,31,34,35
557,559,33,36,35
557,559,34,37,35
557,559,36,39,35
557,559,5,8,35
557,559,8,11,35
558,12,11,12,35
558,491,1,3,35
558,491,13,15,35
558,491,15,17,35
558,491,26,28,35
558,491,27,29,35
558,491,6,8,35
558,561,2,4,35
559,13,11,12,35
559,13,8,9,35
559,559,13,14,35
559,562,16,19,35
559,562,2,5,35
559,562,20,23,35
559,562,8,11,35
559,566,1,3,35
559,566,13,15,35
559,566,16,18,35
559,566,18,20,35
559,566,22,24,35
559,566,26,28,35
559,566,28,30,35
559,566,30,32,35
559,566,34,36,35
559,566,36,38,35
559,566,37,39,35
559,566,39,41,35
559,566,4,6,35
559,631,14,17,35
559,631,29,32,35
56,602,12,13,35
560,14,10,11,35
560,14,11,12,35
560,495,18,19,35
560,553,2,4,35
560,558,13,15,35
560,558,24,26,35
560,558,25,27,35
560,558,4,6,35
560,558,9,11,35
560,561,1,3,35
560,561,13,15,35
560,561,15,17,35
560,561,16,18,35
560,561,17,19,35
560,561,18,20,35
560,561,19,21,35
560,561,20,22,35
560,561,22,24,35
560,561,23,25,35
560,561,26,28,35
560,561,28,30,35
560,561,37,39,35
560,561,5,7,35
560,561,8,10,35
560,561,9,11,35
561,15,10,11,35
561,15,11,12,35
561,492,13,15,35
561,492,15,17,35
561,492,17,19,35
561,492,21,23,35
561,492,24,26,35
561,492,28,30,35
561,492,30,32,35
561,492,39,41,35
561,492,4,6,35
561,492,7,9,35
561,494,1,2,35
561,494,13,14,35
561,494,18,19,35
561,494,19,20,35
561,494,20,21,35
561,494,22,23,35
561,494,25,26,35
561,494,3,4,35
562,16,10,11,35
562,16,11,12,35
562,493,13,14,35
562,493,5,6,35
562,562,13,14,35
562,567,1,2,35
562,567,10,11,35
562,567,14,15,35
562,567,15,16,35
562,567,16,17,35
562,567,18,19,35
562,567,19,20,35
562,567,2,3,35
562,567,20,21,35
562,567,23,24,35
562,567,24,25,35
562,567,27,28,35
562,567,30,31,35
562,567,31,32,35
562,567,33,34,35
562,567,42,43,35
562,567,7,8,35
563,17,11,12,35
563,17,6,7,35
563,562,28,30,35
563,564,1,3,35
563,564,13,15,35
563,564,15,17,35
563,564,16,18,35
563,564,18,20,35
563,564,19,21,35
563,564,2,4,35
563,564,20,22,35
563,564,21,23,35
563,564,22,24,35
563,564,23,25,35
563,564,24,26,35
563,564,3,5,35
563,564,31,33,35
563,564,33,35,35
563,564,35,37,35
563,564,38,40,35
563,564,6,8,35
563,564,8,10,35
563,564,9,11,35
564,18,11,12,35
564,564,13,14,35
564,565,1,2,35
564,565,10,11,35
564,565,13,14,35
564,565,14,15,35
564,565,15,16,35
564,565,16,17,35
564,565,17,18,35
564,565,18,19,35
564,565,20,21,35
564,565,21,22,35
564,565,22,23,35
564,565,23,24,35
564,565,24,25,35
564,565,25,26,35
564,565,26,27,35
564,565,3,4,35
564,565,33,34,35
564,565,35,36,35
564,565,37,38,35
564,565,40,41,35
564,565,5,6,35
564,565,8,9,35
565,19,11,12,35
565,568,2,4,35
565,568,25,27,35
565,568,27,29,35
565,568,34,36,35
565,568,38,40,35
565,568,4,6,35
565,568,41,43,35
565,568,9,11,35
565,569,1,4,35
565,569,13,16,35
565,569,14,17,35
565,569,15,18,35
565,569,16,19,35
565,569,17,20,35
565,569,18,21,35
565,569,19,22,35
565,569,2,5,35
565,569,21,24,35
565,569,22,25,35
565,569,23,26,35
565,569,24,27,35
565,569,26,29,35
565,569,29,32,35
565,569,31,34,35
565,569,36,39,35
565,569,38,41,35
565,569,40,43,35
565,569,42,45,35
565,569,45,48,35
565,569,6,9,35
566,20,10,11,35
566,20,11,12,35
566,500,1,3,35
566,500,13,15,35
566,500,14,16,35
566,500,15,17,35
566,500,18,20,35
566,500,2,4,35
566,500,20,22,35
566,500,24,26,35
566,500,27,29,35
566,500,28,30,35
566,500,30,32,35
566,500,32,34,35
566,500,36,38,35
566,500,38,40,35
566,500,39,41,35
566,500,41,43,35
566,500,6,8,35
566,500,8,10,35
566,566,13,14,35
566,567,5,8,35
567,21,11,12,35
567,499,1,3,35
567,499,13,15,35
567,499,15,17,35
567,499,16,18,35
567,499,17,19,35
567,499,19,21,35
567,499,2,4,35
567,499,20,22,35
567,499,21,23,35
567,499,24,26,35
567,499,25,27,35
567,499,28,30,35
567,499,3,5,35
567,499,31,33,35
567,499,32,34,35
567,499,34,36,35
567,499,43,45,35
567,499,8,10,35
567,566,2,5,35
567,566,7,10,35
567,566,8,11,35
568,22,10,11,35
568,22,11,12,35
568,533,1,2,35
568,533,13,14,35
568,533,4,5,35
568,565,27,29,35
568,565,36,38,35
568,565,40,42,35
568,565,43,45,35
568,574,13,15,35
568,574,5,7,35
568,574,6,8,35
569,23,11,12,35
569,23,9,10,35
569,532,28,29,35
569,565,37,40,35
569,569,13,14,35
569,570,22,25,35
569,570,34,37,35
569,572,1,5,35
569,572,13,17,35
569,572,14,18,35
569,572,15,19,35
569,572,16,20,35
569,572,17,21,35
569,572,18,22,35
569,572,19,23,35
569,572,2,6,35
569,572,20,24,35
569,572,21,25,35
569,572,22,26,35
569,572,23,27,35
569,572,24,28,35
569,572,25,29,35
569,572,27,31,35
569,572,28,32,35
569,572,29,33,35
569,572,31,35,35
569,572,34,38,35
569,572,35,39,35
569,572,36,40,35
569,572,37,41,35
569,572,39,43,35
569,572,4,8,35
569,572,41,45,35
569,572,43,47,35
569,572,5,9,35
569,572,6,10,35
569,573,16,19,35
569,573,18,21,35
569,573,19,22,35
569,573,20,23,35
569,573,24,27,35
569,573,26,29,35
569,573,27,30,35
569,573,31,34,35
569,573,32,35,35
569,573,33,36,35
569,573,37,40,35
569,573,38,41,35
569,573,39,42,35
569,573,4,7,35
569,573,41,44,35
569,573,42,45,35
569,573,43,46,35
569,573,44,47,35
569,573,45,48,35
569,573,46,49,35
569,573,47,50,35
569,573,48,51,35
569,573,49,52,35
569,573,5,8,35
570,24,11,12,35
570,24,9,10,35
570,500,13,14,35
570,571,1,5,35
570,572,13,16,35
570,572,15,18,35
570,572,16,19,35
570,572,17,20,35
570,572,18,21,35
570,572,2,5,35
570,572,21,24,35
570,572,23,26,35
570,572,25,28,35
570,572,27,30,35
570,572,30,33,35
570,572,31,34,35
570,572,33,36,35
570,572,34,37,35
570,572,35,38,35
570,572,37,40,35
570,572,39,42,35
570,572,4,7,35
570,572,41,44,35
570,572,42,45,35
570,572,44,47,35
570,572,6,9,35
571,25,10,11,35
571,25,11,12,35
571,570,30,34,35
571,572,1,4,35
571,572,13,16,35
571,572,19,22,35
571,572,20,23,35
571,572,22,25,35
571,572,23,26,35
571,572,24,27,35
571,572,27,30,35
571,572,30,33,35
571,572,36,39,35
571,572,43,46,35
571,572,45,48,35
571,572,46,49,35
571,572,5,8,35
571,572,8,11,35
571,632,2,5,35
571,637,13,15,35
571,637,15,17,35
571,637,16,18,35
571,637,17,19,35
571,637,18,20,35
571,637,19,21,35
571,637,20,22,35
571,637,21,23,35
571,637,22,24,35
571,637,23,25,35
571,637,24,26,35
571,637,25,27,35
571,637,26,28,35
571,637,27,29,35
571,637,28,30,35
571,637,29,31,35
571,637,30,32,35
571,637,31,33,35
571,637,32,34,35
571,637,33,35,35
571,637,34,36,35
571,637,35,37,35
571,637,36,38,35
571,637,37,39,35
571,637,38,40,35
571,637,4,6,35
571,637,40,42,35
571,637,41,43,35
571,637,43,45,35
571,637,46,48,35
571,637,5,7,35
571,637,6,8,35
571,637,7,9,35
571,637,8,10,35
572,26,10,11,35
572,26,11,12,35
572,26,9,10,35
572,569,24,28,35
572,569,32,36,35
572,569,33,37,35
572,569,34,38,35
572,569,35,39,35
572,569,38,42,35
572,569,39,43,35
572,569,40,44,35
572,569,43,47,35
572,569,45,49,35
572,572,13,14,35
572,572,14,15,35
572,572,2,3,35
572,573,21,24,35
572,573,34,37,35
572,573,4,7,35
572,573,8,11,35
572,576,1,3,35
572,576,13,15,35
572,576,14,16,35
572,576,15,17,35
572,576,16,18,35
572,576,17,19,35
572,576,18,20,35
572,576,19,21,35
572,576,20,22,35
572,576,21,23,35
572,576,22,24,35
572,576,23,25,35
572,576,24,26,35
572,576,25,27,35
572,576,26,28,35
572,576,27,29,35
572,576,28,30,35
572,576,29,31,35
572,576,3,5,35
572,576,30,32,35
572,576,31,33,35
572,576,32,34,35
572,576,33,35,35
572,576,34,36,35
572,576,35,37,35
572,576,36,38,35
572,576,37,39,35
572,576,38,40,35
572,576,39,41,35
572,576,40,42,35
572,576,41,43,35
572,576,42,44,35
572,576,43,45,35
572,576,44,46,35
572,576,45,47,35
572,576,46,48,35
572,576,47,49,35
572,576,48,50,35
572,576,49,51,35
572,576,5,7,35
572,576,6,8,35
572,576,7,9,35
572,576,8,10,35
572,576,9,11,35
572,637,25,29,35
572,637,26,30,35
572,637,27,31,35
572,637,37,41,35
572,637,45,49,35
572,637,47,51,35
572,637,5,9,35
573,27,10,11,35
573,27,11,12,35
573,531,13,14,35
573,531,7,8,35
573,569,28,31,35
573,569,30,33,35
573,569,34,37,35
573,569,38,41,35
573,572,22,25,35
573,572,29,32,35
573,577,1,4,35
573,577,13,16,35
573,577,15,18,35
573,577,16,19,35
573,577,17,20,35
573,577,18,21,35
573,577,19,22,35
573,577,2,5,35
573,577,21,24,35
573,577,22,25,35
573,577,23,26,35
573,577,24,27,35
573,577,25,28,35
573,577,27,30,35
573,577,28,31,35
573,577,29,32,35
573,577,30,33,35
573,577,31,34,35
573,577,32,35,35
573,577,33,36,35
573,577,34,37,35
573,577,35,38,35
573,577,36,39,35
573,577,37,40,35
573,577,39,42,35
573,577,40,43,35
573,577,41,44,35
573,577,42,45,35
573,577,43,46,35
573,577,44,47,35
573,577,45,48,35
573,577,46,49,35
573,577,47,50,35
573,577,48,51,35
573,577,49,52,35
573,577,5,8,35
573,577,50,53,35
573,577,51,54,35
573,577,52,55,35
573,577,7,10,35
573,577,8,11,35
574,28,10,11,35
574,28,11,12,35
574,531,13,15,35
574,531,14,16,35
574,531,15,17,35
574,574,13,14,35
574,574,4,5,35
574,575,1,4,35
574,575,32,35,35
574,575,33,36,35
574,575,5,8,35
574,575,7,10,35
574,575,8,11,35
575,29,10,11,35
575,29,11,12,35
575,528,2,3,35
575,530,13,16,35
575,530,14,17,35
575,530,16,19,35
575,530,31,34,35
575,530,35,38,35
575,530,36,39,35
575,575,13,14,35
575,580,4,8,35
575,580,7,11,35
575,581,4,7,35
575,581,8,11,35
576,1030,10,11,35
576,1030,11,12,35
576,1030,12,13,35
576,1030,13,14,35
576,1030,14,15,35
576,1030,15,16,35
576,1030,16,17,35
576,1030,17,18,35
576,1030,18,19,35
576,1030,19,20,35
576,1030,20,21,35
576,1030,21,22,35
576,1030,22,23,35
576,1030,23,24,35
576,1030,24,25,35
576,1030,25,26,35
576,1030,26,27,35
576,1030,27,28,35
576,1030,28,29,35
576,1030,29,30,35
576,1030,30,31,35
576,1030,31,32,35
576,1030,32,33,35
576,1030,33,34,35
576,1030,34,35,35
576,1030,35,36,35
576,1030,36,37,35
576,1030,37,38,35
576,1030,38,39,35
576,1030,39,40,35
576,1030,4,5,35
576,1030,40,41,35
576,1030,41,42,35
576,1030,42,43,35
